SaleID,price
538,2304.3330733745615
539,11209.43603586815
540,14003.84714174481
541,8180.9808301667645
542,1381.5006361327537
543,10107.893881493768
544,7377.955407369667
545,800.3732874211803
546,4717.645652491007
547,1728.2263089248786
548,2007.8096563136392
549,765.2198809323614
550,3368.4766542767657
551,29898.309499498617
552,6358.6572963214485
553,2089.216800120549
554,8444.655911639065
555,4501.09489499801
556,21389.265113393427
557,5789.290660946719
558,2507.731799625408
559,5812.504026929935
560,2452.526847164598
561,2488.765508013784
562,937.9766270091636
563,10504.589923288671
564,14231.056061821791
565,1872.8332067225942
566,3147.913794600081
567,1208.0312416732925
568,1163.4139040062546
569,7048.105953115266
570,1619.1662417426878
571,16624.13709751553
572,2016.9708363323193
573,11032.698213287682
574,11420.005949621123
575,1952.300669578393
576,1305.2896707784066
577,459.3005625300815
578,13384.5475446117
579,274.05540049615576
580,4754.458416243277
581,29870.65885865366
582,4465.369968486129
583,2469.526342905646
584,13543.605502148364
585,560.4367805441327
586,12636.1847033131
587,3958.46574857715
588,361.29000325172876
589,4568.062965916834
590,12241.376199715107
591,11309.39108297965
592,1453.885447844756
593,14832.924978959336
594,1788.2479823113308
595,23489.13334797605
596,1622.903045004579
597,7225.10148755033
598,5134.97860271953
599,665.2256231917191
600,8803.249763769745
601,1868.9437695333422
602,16753.84354629246
603,10301.808216736203
604,2260.3200591076484
605,1912.978320805752
606,5337.9621332419865
607,4037.4934977131315
608,1503.4484951721204
609,961.7055521680077
610,1617.451593041341
611,1775.6801462071273
612,8024.685729810001
613,972.738487867581
614,28671.477088420346
615,726.5836442118496
616,9845.235750068614
617,514.4723400200673
618,1676.0183391549895
619,13563.66309628864
620,3145.844201710397
621,7130.902778825668
622,10550.803948781859
623,9725.015129856223
624,302.9160644502678
625,4640.830214920789
626,2756.4418940748865
627,7464.983557448819
628,561.8939091150429
629,839.3838387388824
630,4934.94313378906
631,15002.62398601105
632,1744.0382441131267
633,6212.782407492036
634,8661.40245376896
635,2680.0484046701217
636,5758.624351989778
637,602.3545528782788
638,13786.495851827307
639,6322.2883475298295
640,970.0949264210399
641,20958.87741130846
642,8656.02486228744
643,6348.5823430094115
644,23350.45878347545
645,15336.06774700956
646,10810.704708885032
647,3029.776065243372
648,4450.33275602383
649,13719.987101862791
650,4702.713800618871
651,1193.8077409464518
652,27463.56140794896
653,1215.5057301677782
654,4676.73460886541
655,4566.637561936639
656,859.4250464975066
657,14859.068427489814
658,1489.645530162146
659,8356.378890646893
660,1177.7410988731554
661,309.30232532696147
662,7218.679747957765
663,3163.5004287662928
664,10249.82055126081
665,977.5087482875101
666,1410.0934636048623
667,5932.59891276406
668,4037.7349237065737
669,4838.191901020009
670,6571.918761265833
671,3847.1321301174276
672,2258.2310063889945
673,4416.212717344808
674,19377.93373271046
675,4449.283536400669
676,1376.7664637660016
677,823.931730856148
678,2064.607688056638
679,4040.0382499020197
680,2596.9396432402054
681,26827.75374640341
682,2465.8869818700555
683,6427.819967473675
684,2042.2485531815782
685,879.7962728679838
686,19255.179269958513
687,2893.851109712542
688,1954.4567985160138
689,1010.5964303961399
690,870.473887773943
691,12852.986593728952
692,1004.8517539251061
693,4710.178310263336
694,5067.634054889922
695,6513.751061482504
696,1369.9858981739408
697,2729.8716105414505
698,35932.472967692345
699,1016.208735890852
700,25467.75485702009
701,705.6251778148827
702,9355.707108989229
703,13407.418563871584
704,5802.887922471939
705,1031.3155459211857
706,10999.929020934835
707,4970.588778203085
708,1360.8526214141998
709,1707.8059415833454
710,11597.103711268917
711,4209.308064731875
712,7752.686355933756
713,7065.644422611698
714,2625.5094391519447
715,19097.730252699315
716,258.5659689715652
717,44328.51504952573
718,10573.106972569172
719,5143.619829611871
720,6189.240991205896
721,3244.7766973952757
722,2839.763009188521
723,3280.809668910023
724,1359.3737250005815
725,992.7658746948961
726,1371.8103314019534
727,12160.621557801243
728,32553.854327004417
729,2838.592537188246
730,5923.634520813772
731,6494.464475926249
732,13146.489352631366
733,3854.6609705557607
734,3144.7182214460163
735,5246.96216422231
736,2362.329642889516
737,24234.045341537778
738,14166.82500123388
739,1691.9258859329784
740,334.9612818311553
741,4678.220263538332
742,243.1218867340634
743,681.2450690030213
744,1413.4373187363221
745,1101.4511876848983
746,2379.1680117605183
747,1013.6500030504294
748,9952.921266510106
749,1330.7196931550266
750,1061.2678650586536
751,6839.36016167629
752,76947.46493810054
753,9849.886871359226
754,1153.7560598259067
755,1291.2821204944044
756,11172.392266557586
757,22545.532912132076
758,65843.23681503336
759,532.0442214441308
760,1459.6112237614843
761,3518.779185796864
762,767.2462266008336
763,12021.428667603184
764,9589.651089800924
765,2684.5185305428436
766,2206.9237382030346
767,2635.7671694255023
768,4167.40797256981
769,3260.900181294399
770,722.1758111536467
771,1201.285500792159
772,10.0
773,1588.337007346021
774,3206.5965313224533
775,2756.727932011445
776,2403.0924674395
777,15593.465169823578
778,3182.2735361545956
779,1692.8728529656232
780,14959.234696623267
781,4812.761139470442
782,32851.80581627301
783,815.5146710996996
784,2182.189923874241
785,12059.295701518666
786,7643.70518141076
787,1042.4539751201626
788,24555.154325277013
789,2681.1765922282943
790,2768.8550201624453
791,7293.358410450299
792,697.7101666376126
793,2175.1424553864217
794,6200.855832916057
795,3121.0258582805554
796,8657.502600364716
797,4305.382987469315
798,2052.2412063833453
799,7198.176978118796
800,2250.8166597575573
801,7048.963244783959
802,870.0487994606674
803,14762.140356455744
804,7029.26770499448
805,3778.4265013596996
806,12769.604069971248
807,4562.635497126593
808,16705.854434493536
809,1882.968830774407
810,220.17395632395892
811,878.1852516401057
812,1256.880116788738
813,799.1556260020457
814,1749.5235985926104
815,1487.3013582344806
816,1769.6045512525227
817,23220.958653804446
818,7539.79421646009
819,751.8576289327107
820,9633.7727013391
821,5146.632377515694
822,7924.685086534373
823,2112.30157748734
824,2149.0402897146096
825,2430.8585147038057
826,2780.387274028574
827,11966.328060979717
828,13104.810708500014
829,6022.991371528726
830,1542.42350893018
831,1526.2616639576258
832,7381.2832875643735
833,4309.351295781567
834,6634.115042620089
835,4520.133359417515
836,12390.854712641529
837,591.7495220318424
838,528.9385776746435
839,6736.803325663901
840,6646.4720188641195
841,1635.0897212253371
842,772.4386105694599
843,3079.0806083318644
844,3153.907433738209
845,5401.003005104361
846,7836.8435721596115
847,1393.0994252483863
848,5657.403478315904
849,1369.3039636077947
850,11538.179831579057
851,15220.48322280623
852,14495.133049455091
853,2450.2518788803045
854,2608.4354706820245
855,2851.1318601912553
856,1625.6859097611718
857,1066.8676745315902
858,142.06349923966005
859,10901.947159669171
860,1380.7650590172084
861,1337.3028057233396
862,1432.1809855752933
863,2948.7874514550285
864,3755.4065615898667
865,7843.187568989233
866,299.51426339717136
867,20635.735756833572
868,5820.770731983888
869,2727.9937777269533
870,1003.6654464498149
871,3567.136992936135
872,1506.6787632239154
873,3814.956180791456
874,524.0430076744002
875,2440.146612596106
876,1491.2832255414328
877,757.187566913411
878,4652.712148391445
879,10365.677907245401
880,731.864618309972
881,216.9954178861173
882,24700.140171075953
883,1090.9136440687644
884,23042.380281104706
885,14120.536589104891
886,413.816641634509
887,6892.046262933933
888,773.7586744135674
889,1594.115062773701
890,5839.204238441482
891,3468.1697231886683
892,1201.5290143879402
893,1335.58284539524
894,7352.891187159412
895,992.5350103910167
896,2885.5000477548283
897,18340.39019769102
898,9893.119574776545
899,1479.1099693721108
900,6006.41956595644
901,3243.4549600419973
902,544.9132722317397
903,33248.986238760735
904,1370.5327922670997
905,2071.0885393936583
906,8579.328177057421
907,922.4789750337694
908,3220.5933239490723
909,1013.709787627462
910,839.8238444343519
911,6400.569672238651
912,5315.800299586817
913,5686.764338970589
914,3700.2296909368665
915,4157.94158858504
916,1930.9158257266163
917,9616.386180835241
918,3840.2221743769524
919,971.72391996579
920,2479.4586665103006
921,1618.4714267946301
922,2903.478430938788
923,1543.9047287082458
924,6780.82816347932
925,281.8244380600013
926,2328.37549720637
927,3342.015312834875
928,20982.43514995485
929,4331.450352878655
930,13432.662664238358
931,7400.30355015957
932,425.584028238493
933,7306.094017945087
934,2006.6011565915517
935,5866.694217636528
936,2096.6342861971543
937,475.6935698571333
938,1252.7836163169488
939,5810.125637299972
940,6283.259512807175
941,5217.054210248556
942,4072.634840624469
943,1696.6656532735565
944,11032.698213287682
945,3154.594391552089
946,1304.9923335060716
947,4257.114941220115
948,6274.186912146202
949,82239.30466204297
950,7893.876122245162
951,6560.175930790578
952,2230.1548066510777
953,2111.952452542709
954,6090.119689423422
955,8818.53940340517
956,3224.2686794675683
957,9925.76473939296
958,891.1009274415442
959,2248.6195217338395
960,11047.857555857883
961,1958.3797409982726
962,6905.664304111759
963,1904.4124684128897
964,1434.74666664411
965,1213.280346074796
966,15830.391503462506
967,4311.749721301157
968,2400.555395794536
969,895.5323485416098
970,1100.7932270306778
971,2046.7408237894815
972,4762.117995170673
973,9074.73338608302
974,6784.099646836371
975,10052.184232012305
976,503.38009305932223
977,14390.05771052523
978,219.44450373243635
979,319.22741817581255
980,2783.9184580069727
981,1504.1201184602241
982,6180.8406748900015
983,1667.6835971135495
984,3750.7899408294606
985,34262.082636967236
986,4760.9207885780015
987,2860.9590332597913
988,2340.1356037743217
989,11986.821093653372
990,3397.5783884212215
991,6020.481386691861
992,1181.5151483904801
993,762.5682382577525
994,1970.0421054709436
995,4452.168516421158
996,929.4241028042961
997,5028.456385558225
998,3163.739267993757
999,11156.380836472981
1000,1048.2576365249843
1001,10.0
1002,2535.165034650458
1003,172.00155669237705
1004,5570.651922855988
1005,888.4081101966923
1006,8042.976423705681
1007,1873.8120091900237
1008,14584.64209105151
1009,1081.1397768080042
1010,268.52969073227155
1011,4473.710803683305
1012,297.40245775575056
1013,11501.781069367064
1014,19299.27447735722
1015,1544.5057238752827
1016,2547.484783193593
1017,1792.6652954588453
1018,2552.418700338193
1019,4299.926373642224
1020,1636.1757998587277
1021,985.3598124639966
1022,811.5720841141215
1023,4289.702298455343
1024,16280.604556029983
1025,2601.115942027409
1026,5656.307491541951
1027,7697.159447574148
1028,2346.4946973712167
1029,5014.084488538886
1030,7119.400183522261
1031,659.738481251489
1032,979.5926431387662
1033,13683.093426038506
1034,2907.6418123455505
1035,1962.7881403932224
1036,801.5164493599372
1037,505.62522434008724
1038,12265.778896085258
1039,668.8699096981633
1040,15806.23435960793
1041,1460.7534065135715
1042,382.5191632102983
1043,125.31505970329084
1044,3294.8066809753145
1045,275.3977019710011
1046,9417.635988319289
1047,1033.5611077080184
1048,6088.529344390059
1049,437.75214903117745
1050,2520.1465341732355
1051,18484.977242607114
1052,2442.396888362043
1053,3294.031347422897
1054,3512.963738187654
1055,481.02358927349604
1056,361.7314524457661
1057,5997.673166359207
1058,1603.7026634046347
1059,13657.030695996466
1060,3746.2066265140384
1061,1841.2547114200115
1062,3798.6255895574923
1063,8344.482297043698
1064,8499.136964025985
1065,858.8351540405022
1066,18319.015854858546
1067,8213.94367309932
1068,7876.313612735159
1069,598.341099328131
1070,3516.9686736705025
1071,11733.743893302093
1072,1960.740134612449
1073,1788.0213408404538
1074,1280.9619260211894
1075,328.36401238432836
1076,952.2423949101454
1077,1342.5088117094322
1078,8103.421758625592
1079,2406.192983845822
1080,4177.483549277111
1081,1026.9882268819915
1082,3316.571752048405
1083,11660.453237762269
1084,682.1523896803296
1085,1610.1618024844724
1086,4795.053679234903
1087,29376.47150985471
1088,964.8345213591624
1089,1503.206686244041
1090,5018.571085815989
1091,176.46478248331235
1092,1370.3810677142615
1093,8952.75382080153
1094,17204.876109716504
1095,5078.251264117341
1096,1783.132852842898
1097,6382.197595498454
1098,790.5997298917113
1099,3595.929769557121
1100,3344.877284625535
1101,1685.0868832108663
1102,23236.57610766402
1103,13718.033298997905
1104,1625.1319074082026
1105,737.1230755826225
1106,1129.9042897816216
1107,18198.216945462656
1108,1548.9057898232372
1109,1758.7461239046445
1110,2190.7009246765324
1111,189.96034108037736
1112,660.3609887808487
1113,5595.685842442232
1114,380.7849548514105
1115,6860.067202424923
1116,4680.8097355302525
1117,9309.000851571449
1118,1226.4897090443267
1119,24752.175175127035
1120,18451.138265950452
1121,4730.713300874553
1122,2485.5802626415007
1123,1314.038144442411
1124,6314.562075088159
1125,2421.8886653984155
1126,9662.03953766163
1127,6887.403513691423
1128,8146.90688164731
1129,226.17658252324216
1130,10563.662070708555
1131,6091.613588602953
1132,4378.6535773700025
1133,2330.938967528706
1134,8345.817295793056
1135,12316.77788901012
1136,3222.885730815522
1137,1595.2237423497243
1138,23702.343466429404
1139,8053.778779123899
1140,5917.5207608219225
1141,2322.583136444785
1142,5098.380279198902
1143,1787.3049347090675
1144,1273.7549073379842
1145,12847.282055943577
1146,6281.334372658473
1147,5788.220423254841
1148,817.7832809010526
1149,1159.6934089338524
1150,3285.7139778282126
1151,2814.839818712038
1152,2176.841265281093
1153,468.9218474022666
1154,1940.48962174634
1155,1041.9487371838993
1156,11243.116066828667
1157,10839.158971713669
1158,2414.9530529061
1159,479.2921954223736
1160,409.0577938598992
1161,8217.00712347796
1162,719.0468827683501
1163,2542.991180506713
1164,196.38784009595696
1165,1303.910872992843
1166,5781.586280371425
1167,7781.272737923109
1168,4056.428050167241
1169,16031.28976294024
1170,4987.11646402421
1171,10661.091164660394
1172,810.2391407381365
1173,1543.1278872511973
1174,2495.6175306603946
1175,715.6497989897703
1176,6344.230292897305
1177,1358.3953514843652
1178,774.6902070314126
1179,4589.329425969344
1180,11696.875879390545
1181,6260.25373570855
1182,786.9596639273028
1183,3405.981908618888
1184,7595.301462243091
1185,12177.083712786558
1186,1107.0509000498469
1187,2319.6161754635204
1188,24957.766579748422
1189,13098.394991040337
1190,1873.1855514385998
1191,1712.131056457458
1192,3407.810602855332
1193,1075.6804496366183
1194,1786.2092358451296
1195,1264.6701980000807
1196,5383.153726461762
1197,2185.83098025093
1198,564.5177545221053
1199,6569.943417751348
1200,8132.5043392119715
1201,1414.3931115476828
1202,839.0503651634658
1203,2331.605578631766
1204,7996.67462647744
1205,32384.711155980665
1206,11656.08349652144
1207,11861.21132232656
1208,9073.344485561338
1209,906.1182843770645
1210,924.6990956649004
1211,15013.37212842432
1212,10577.001854808974
1213,11715.11592527101
1214,10421.60952094949
1215,7688.697590908984
1216,8197.456372814642
1217,11566.725212224319
1218,309.48517507758845
1219,6496.891619254295
1220,881.3112438939129
1221,2662.5940083973182
1222,1256.5533812917054
1223,25749.453975698263
1224,18662.12940470915
1225,1413.8468141990913
1226,1024.156695305756
1227,9834.650775003684
1228,3693.085164208949
1229,383.43621550610635
1230,6612.176881173349
1231,2557.0336932681994
1232,14580.483840889588
1233,4382.162484361703
1234,5477.80136497461
1235,6340.047125983341
1236,2731.1168964600915
1237,8866.301270430456
1238,1698.9934369149573
1239,2108.009560465037
1240,13207.106922694622
1241,9118.433702085686
1242,17392.807665838125
1243,11829.72082815203
1244,4435.891935183465
1245,17336.210580873827
1246,3125.548143279967
1247,8114.513922233904
1248,507.19946453612806
1249,4007.0686628000726
1250,3844.6829948504796
1251,1072.3695958628264
1252,1806.4449856239366
1253,3280.598373392353
1254,374.4213299565547
1255,2684.4478287736156
1256,3048.4767182575056
1257,6195.026829732038
1258,8662.53582861669
1259,10193.536617722732
1260,9557.810249496668
1261,7323.283292682575
1262,37472.5523608733
1263,5467.630078594288
1264,5538.352463866373
1265,715.1224893412417
1266,2825.142828127572
1267,685.2085207401957
1268,2526.479943047023
1269,1556.017437395364
1270,1371.9858109222396
1271,1281.2015242944217
1272,6054.300953108841
1273,116.70855294676761
1274,9602.026970435003
1275,12180.720186198056
1276,5263.106361056886
1277,7581.704119464503
1278,6220.886465605852
1279,676.1196041030737
1280,286.648479432931
1281,2357.425827103094
1282,6089.920614243272
1283,923.9630878208197
1284,1508.7464719467298
1285,5005.247326027784
1286,7271.387713079332
1287,2232.4214584373203
1288,6643.560995014388
1289,7532.32814303528
1290,6073.843244753241
1291,852.3918992920794
1292,13687.5108617106
1293,1456.637283233481
1294,8371.27583274529
1295,1011.6347315384854
1296,3253.01502340539
1297,4088.9395780753202
1298,1143.4324174031913
1299,3637.0358531911806
1300,13644.592181395214
1301,462.1708027018009
1302,7698.017607167301
1303,738.1025600586352
1304,573.8495306897321
1305,2321.6522752693945
1306,7305.971102057969
1307,4590.04762136528
1308,3578.615494063455
1309,3933.64951239912
1310,1104.4909193715678
1311,305.4055093169304
1312,2709.7711599727963
1313,587.2882869668567
1314,823.1148790553436
1315,1275.9482733705104
1316,7993.153128547036
1317,17546.684517203612
1318,5989.238161485275
1319,9631.246952624644
1320,1453.1729270929193
1321,20151.744602066792
1322,25849.876851121582
1323,1676.8588700836062
1324,9513.864328085105
1325,741.82426145253
1326,1527.770803333841
1327,1921.7331486641483
1328,409.6798053303771
1329,420.9664821883973
1330,2664.565393721986
1331,3737.5108221807473
1332,1739.4457917226684
